dataset,branch,center,cap,condition,tolerance_mode,regret_tolerance,eligible_pool_size,selected_run,selected_feature_count,selected_score,absolute_regret,selected_mean_jaccard,fallback_expansion,selection_used_heldout,status,note
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,absolute,0.0,1.0,3.0,26.0,0.8524877319087789,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,absolute,0.005,1.0,3.0,26.0,0.8524877319087789,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,absolute,0.01,1.0,3.0,26.0,0.8524877319087789,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,absolute,0.02,4.0,1.0,27.0,0.8422361595044523,0.0102515724043266,0.1889360197949805,False,False,complete,
AMP-AD,xgboost,mayo,high,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,absolute,0.0,1.0,2.0,22.0,0.8620790509019063,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,absolute,0.005,1.0,2.0,22.0,0.8620790509019063,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,absolute,0.01,1.0,2.0,22.0,0.8620790509019063,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,absolute,0.02,2.0,2.0,22.0,0.8620790509019063,0.0,0.1891891891891892,False,False,complete,
AMP-AD,xgboost,mayo,low,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,absolute,0.0,1.0,5.0,21.0,0.8479818239768828,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,absolute,0.005,1.0,5.0,21.0,0.8479818239768828,0.0,,False,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,absolute,0.01,2.0,5.0,21.0,0.8479818239768828,0.0,0.0952380952380952,False,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,absolute,0.02,2.0,5.0,21.0,0.8479818239768828,0.0,0.0952380952380952,False,False,complete,
AMP-AD,xgboost,mayo,reference,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,absolute,0.0,1.0,1.0,34.0,0.8706924967595201,0.0,,False,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,absolute,0.005,2.0,1.0,34.0,0.8706924967595201,0.0,0.2592592592592592,False,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,absolute,0.01,4.0,4.0,34.0,0.8666303130806611,0.004062183678859,0.2763187429854096,False,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,absolute,0.02,5.0,4.0,34.0,0.8666303130806611,0.004062183678859,0.2503425055149193,False,False,complete,
AMP-AD,xgboost,mount_sinai,high,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,absolute,0.0,1.0,2.0,20.0,0.8613106698269872,0.0,,False,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,absolute,0.005,1.0,2.0,20.0,0.8613106698269872,0.0,,False,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,absolute,0.01,2.0,2.0,20.0,0.8613106698269872,0.0,0.1818181818181818,False,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,absolute,0.02,4.0,2.0,20.0,0.8613106698269872,0.0,0.1749241138035705,False,False,complete,
AMP-AD,xgboost,mount_sinai,low,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,absolute,0.0,1.0,3.0,23.0,0.8633415813456548,0.0,,False,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,absolute,0.005,3.0,5.0,22.0,0.8614270087849387,0.001914572560716,0.1644230769230769,False,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,absolute,0.01,4.0,2.0,25.0,0.8629695054912657,0.000372075854389,0.1726190476190476,False,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,absolute,0.02,5.0,4.0,20.0,0.8447872386950017,0.018554342650653,0.1773504273504273,False,False,complete,
AMP-AD,xgboost,mount_sinai,reference,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,rush,high,legacy_zero_truncated,absolute,0.0,1.0,1.0,40.0,0.8686749458133228,0.0,,False,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,absolute,0.005,2.0,1.0,40.0,0.8686749458133228,0.0,0.2903225806451613,False,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,absolute,0.01,2.0,1.0,40.0,0.8686749458133228,0.0,0.2903225806451613,False,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,absolute,0.02,5.0,1.0,40.0,0.8686749458133228,0.0,0.2871746442003413,False,False,complete,
AMP-AD,xgboost,rush,high,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,rush,low,legacy_zero_truncated,absolute,0.0,1.0,2.0,23.0,0.8651676871136675,0.0,,False,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,absolute,0.005,2.0,2.0,23.0,0.8651676871136675,0.0,0.1891891891891892,False,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,absolute,0.01,2.0,2.0,23.0,0.8651676871136675,0.0,0.1891891891891892,False,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,absolute,0.02,3.0,2.0,23.0,0.8651676871136675,0.0,0.147226173541963,False,False,complete,
AMP-AD,xgboost,rush,low,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,absolute,0.0,1.0,2.0,20.0,0.8594687647506388,0.0,,False,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,absolute,0.005,2.0,2.0,20.0,0.8594687647506388,0.0,0.1666666666666666,False,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,absolute,0.01,2.0,2.0,20.0,0.8594687647506388,0.0,0.1666666666666666,False,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,absolute,0.02,4.0,5.0,20.0,0.8440443257317298,0.0154244390189089,0.2167856389867775,False,False,complete,
AMP-AD,xgboost,rush,reference,legacy_zero_truncated,best_run_se_scaled,best_run_score_se,,,,,,,,False,unavailable_missing_fold_scores,Only development-CV means and SDs were archived; fold vectors were not saved.
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,absolute,0.0,1.0,4.0,29.0,0.5864126048712515,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,absolute,0.005,1.0,4.0,29.0,0.5864126048712515,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,absolute,0.01,1.0,4.0,29.0,0.5864126048712515,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,absolute,0.02,2.0,4.0,29.0,0.5864126048712515,0.0,0.3488372093023256,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,svm_l1,ADNI fixed split,not_applicable,legacy_archived,best_run_se_scaled,best_run_score_se,,,,,,,False,False,unavailable_missing_fold_scores,"Five masks are available, but development-fold score vectors were not archived."
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,absolute,0.0,1.0,2.0,30.0,0.5422992890850035,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,absolute,0.005,1.0,2.0,30.0,0.5422992890850035,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,absolute,0.01,1.0,2.0,30.0,0.5422992890850035,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,absolute,0.02,2.0,2.0,30.0,0.5422992890850035,0.0,0.24489795918367346,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,xgboost,ADNI fixed split,not_applicable,legacy_archived,best_run_se_scaled,best_run_score_se,,,,,,,False,False,unavailable_missing_fold_scores,"Five masks are available, but development-fold score vectors were not archived."
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,absolute,0.0,1.0,1.0,27.0,0.5739475055076559,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,absolute,0.005,1.0,1.0,27.0,0.5739475055076559,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,absolute,0.01,1.0,1.0,27.0,0.5739475055076559,0.0,,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,absolute,0.02,2.0,1.0,27.0,0.5739475055076559,0.0,0.35,False,False,complete,"Recovered five-mask Drive archive; no GA, model fit, or held-out access."
ADNI,boruta_rf,ADNI fixed split,not_applicable,legacy_archived,best_run_se_scaled,best_run_score_se,,,,,,,False,False,unavailable_missing_fold_scores,"Five masks are available, but development-fold score vectors were not archived."
